cycle_id,phase,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation
0,0.1,-0.0361300065105719,-0.211991380897036,1.4871679672844904,0.5370030680524359,0.9113162190076562,-0.9569806386844336,0.6539488678761949,-0.0990495767995733,-0.1787785141370617,0.25369675701001,0.090351185807121,0.1326493517056856,-4.658470764012961e-05,0.0927509736790508,0.0426657733034967,-0.208359650135143,0.1548929571657016,0.2897529657932386,0.028483164746294,0.0002037879907274,0.0498417720264956,-0.0155163397998116,-0.0020176193062821
0,0.11,-0.034012999910713,-0.2140506267636521,1.4897980457954736,0.538466454628569,0.9099665906293498,-0.9580828216141728,0.6537372027901963,-0.0948900212023152,-0.1816796050663862,0.2377529605031098,0.0930082843035845,0.1524173454778049,-4.658470764012961e-05,0.087112816302593,0.0389999351107425,-0.2128552524990691,0.1571873747442149,0.2988938934706897,0.0421788327302137,0.0002037879907274,0.0498417494547598,-0.0154652185520042,-0.0020147764361158
0,0.12,-0.0325189994524923,-0.2158090651218749,1.493263717284436,0.5398715722050292,0.9086156592158224,-0.959531312299102,0.6535591544367432,-0.0921895884000636,-0.1788833477299491,0.2283964863866931,0.0960668016600774,0.1636666064236324,-4.658470764012961e-05,0.07953129510106761,0.0368647813745602,-0.2096223728412609,0.1560583495115211,0.305102189413607,0.0426039378263173,0.0002037879907274,0.0498422877866515,-0.0154158329857722,-0.0020121024810292
0,0.13,-0.0314402413446373,-0.2178895214247134,1.4974468595405863,0.5413027564834977,0.9072225708808688,-0.9611930368336064,0.653991091680357,-0.0904708018311822,-0.1707573147407926,0.2253481452727287,0.0970640315563096,0.165934321057573,-4.658470764008732e-05,0.0712464695124873,0.0351662136658943,-0.20513185058508,0.1531724604854626,0.3097721624538913,0.0419825850085337,0.0002037879907274,0.0498436861781743,-0.0153681805895174,-0.0020095981813516
0,0.14,-0.0309168675654651,-0.2194858846646548,1.5025512378479726,0.5427194277503254,0.905821155384432,-0.96316972373885,0.6539827917527816,-0.0901242135021401,-0.1592273151087972,0.2283946329665698,0.0982881519970971,0.1598218284556786,-4.658470764008732e-05,0.0630433647291824,0.0336145703217647,-0.2012044142004495,0.1525775235055187,0.3173370931256411,0.0468769672746143,0.0002037879907274,0.0498457817028012,-0.0153224160686235,-0.0020072836623243
0,0.15,-0.0302861292410296,-0.2204654498745731,1.5082014678947313,0.5442690220127286,0.9044169363650956,-0.9655443245421524,0.6529032017564705,-0.0903238495386819,-0.14641184596112714,0.23617969799545738,0.099744589765803,0.15024194729385293,-4.658470764008732e-05,0.053255428469204925,0.031669114970780406,-0.1990805568103215,0.1511475324776568,0.3250848929211555,0.05811427332015977,0.0002037879907274,0.0498481335769753,-0.0152773782065942,-0.0020050218005506
0,0.16,-0.0301210346600411,-0.2220408088067672,1.5153768063873028,0.5458429998996505,0.902956679942201,-0.9679953855073726,0.651551887555975,-0.0912490945590882,-0.1328588217347376,0.2464508980725236,0.1000938340685588,0.1351741891749229,-4.658470764008732e-05,0.0461091183610352,0.0290535802303474,-0.1966842730907105,0.1541579524304567,0.3338972342212628,0.0710592178136986,0.0002037879907274,0.0498513337651741,-0.0152339358490401,-0.0020029351696147
0,0.17,-0.0304810978454709,-0.2244398955070286,1.52339138283454,0.5474650583456806,0.901408970385919,-0.970646079330401,0.6496885438876044,-0.0925035382920695,-0.1206824822259292,0.2576687554279143,0.101427002173762,0.1176969478688316,-4.658470764008732e-05,0.0375369800304587,0.0272132874007289,-0.188774471476214,0.152409292298769,0.3383436776835049,0.0720025175547446,0.0002037879907274,0.04985507633762,-0.0151920829187051,-0.0020010060323328
0,0.18,-0.032908288516346695,-0.2258966517851363,1.531694054459814,0.5489059998824279,0.8998766720788108,-0.9737751326272248,0.6450671110774613,-0.09567740228370489,-0.11060130550876833,0.26895613330897206,0.1029742815023687,0.10121058681937795,-4.658470764008732e-05,0.027636423242480623,0.0272139831937101,-0.17842852509494814,0.1510627567636346,0.3378930765171308,0.0673919503012618,0.0002037879907274,0.0498586560999426,-0.0151522801244383,-0.0019992828938578
0,0.19,-0.0346734340770049,-0.2298106155773706,1.5415268370524715,0.5505639923577496,0.8981652665899769,-0.9766869949253928,0.6411281955128966,-0.0982333902386236,-0.1042836461841426,0.2781709520968205,0.0959042475117279,0.0845687416754054,-4.6584707640048135e-05,0.0216862819607918,0.025523202244707,-0.1675870604920475,0.1533937121865951,0.3400945418703391,0.067910608162747,0.0002037879907274,0.0498632006608315,-0.0151134272093634,-0.001997640956583
0,0.2,-0.0332234485952368,-0.2356797508109188,1.5523746574299997,0.5528488964131913,0.8964061361743421,-0.9793036525808054,0.6400957930903376,-0.0979387006935084,-0.1053096458811346,0.2819279205784885,0.0554078535182902,0.0633165760284732,-4.6584707640048135e-05,0.017109742494011,0.0206567111422997,-0.155177397061213,0.1534573478715404,0.342533385364983,0.0700597264301882,0.0002037879907274,0.0498680792254773,-0.0150745562331666,-0.0019959665160835
0,0.21,-0.029459829112603315,-0.24149730636009187,1.5593900971578718,0.5559981649140466,0.8948873645609352,-0.9818105291139938,0.6428138273439061,-0.09452811150550641,-0.10931933738722399,0.2860773041281367,0.010063206128698605,0.043605058021389954,-4.6584707640048135e-05,0.0160305817239517,0.012535643329100328,-0.1469944068195867,0.16096339521860797,0.3435683927128534,0.0681995343947732,0.0002037879907274,0.0498733294977747,-0.0150356247194655,-0.0019942142791961
0,0.22,-0.0229408310533536,-0.2448974314923996,1.564068054539289,0.5599888510540737,0.8939007111999155,-0.9849163437983594,0.6453235643180851,-0.0877856758531801,-0.1107020163028589,0.2994298857968919,-0.0175230338579917,0.0206142534552971,-4.6584707640048135e-05,0.0137077354035624,0.001404089129919,-0.1409154472197361,0.1716028695031282,0.3422479227667462,0.0574442446252164,0.0002037879907274,0.049878595464744,-0.014996791563624,-0.0019924170111961
0,0.23,-0.0186844785765447,-0.2454927108625306,1.5655109659448951,0.5639409725800867,0.8934652466126346,-0.9888212164341867,0.6469872921559849,-0.0822130879693471,-0.1075110746718363,0.323010666842133,-0.0295224436098658,-0.0016612626894944,-4.6584707640048135e-05,0.0059970085417473,-0.0059301275841242,-0.1265506863260222,0.1783431419328312,0.336919871782084,0.0303530582353203,0.0002037879907274,0.0498835581341066,-0.0149599879150019,-0.0019907968372887
0,0.24,-0.01500048479767861,-0.245585868947961,1.5638950355715229,0.5682404193858454,0.8934543947146484,-0.9927873757960248,0.6494166117998458,-0.07488378936880703,-0.09759889463922043,0.34997987276207426,-0.019864393018343637,-0.018533871088843558,-4.6584707640048135e-05,0.00144315916639331,-0.013640936558568677,-0.11611160244679992,0.19290992000625334,0.3315796622801377,0.00977192474923416,0.0002037879907274,0.0498887123928784,-0.0149244693349921,-0.0019892378308462
0,0.25,-0.0085772068693945,-0.2439696539406228,1.5629428152848617,0.5731143006360554,0.8939856101726869,-0.9971646479150238,0.6472381318991083,-0.0643879500829774,-0.0901975435359635,0.372555893902069,-0.0042327732512115,-0.0311049418799524,-4.6584707640048135e-05,-0.0025526551879543,-0.0246970741457644,-0.1006908375938805,0.2120136298967823,0.3241402214045036,-0.0167915589297694,0.0002037879907274,0.0498934441638525,-0.0148890900762367,-0.0019876552870961
0,0.26,-3.366671368688987e-05,-0.2421588688897221,1.5667373414014163,0.5780894807500278,0.8950044303189518,-1.0014741097901114,0.6410938054313658,-0.0535685518732295,-0.0894132523452686,0.3878892507115777,0.0086251145672042,-0.0421054352453438,-4.658470764001989e-05,0.0006808490158162,-0.039727427062864,-0.0839483150552082,0.2433262958552389,0.3158488940983491,-0.0400789822782766,0.0002037879907274,0.0498976603048027,-0.0148544555544582,-0.001986161444915
0,0.27,0.0059552010229407,-0.2415143780840817,1.5718903749688962,0.5824879468377895,0.8963027686791142,-1.005609978103098,0.6336922272432904,-0.0439456104144624,-0.0856789362417026,0.3981680631952698,0.0191339497114297,-0.0588181642823837,-4.658470764001989e-05,0.0076689644779892,-0.0503225632513307,-0.0573994523621812,0.2781130884706274,0.3021715839424622,-0.0788647050832383,0.0002037879907274,0.0499021457596032,-0.0148222400736043,-0.0019849200094491
0,0.28,0.0083877652637279,-0.2399135170635053,1.576888038130624,0.586175131866369,0.8979113656935735,-1.0098575403801229,0.6236164023917756,-0.0370056387330272,-0.0805611362341262,0.406011255659611,0.0320160059626324,-0.0768674976503354,-4.658470764001989e-05,0.016740936807546,-0.055625231263487,-0.0278353582534891,0.3182442315268753,0.2843979384876777,-0.1247713334872116,0.0002037879907274,0.0499064768008284,-0.0147929219559115,-0.001983966594441
0,0.29,0.0073450392734101064,-0.238084404448759,1.581834441032775,0.5891937403107385,0.8997732998096624,-1.013977331001939,0.6120766833921402,-0.033947759480851415,-0.07595145660132442,0.411597560979013,0.04550408139978592,-0.09044557401188653,-4.658470764001989e-05,0.02892135761293933,-0.05836427921319329,-0.011907687746256074,0.3628357836147643,0.259407194643491,-0.15486166493795395,0.0002037879907274,0.0499106507128409,-0.0147662249461841,-0.0019832647478919
0,0.3,0.008894876427858288,-0.23466488986964312,1.5861397381696951,0.5926318372118496,0.9019402769130472,-1.018257034469206,0.5965811272943796,-0.028580215303003535,-0.0741863626403153,0.4133829085741594,0.05832142108204713,-0.09813361944153917,-4.658470764001989e-05,0.042368083212482414,-0.06397073511312157,-0.002267842842995447,0.41271721069813905,0.22794005033010117,-0.1865131517193018,0.0002037879907274,0.0499141173113134,-0.014739961884575,-0.0019825507949266
0,0.31,0.0090449197693669,-0.2332434432577625,1.58823284046246,0.5958021557236001,0.904064861125856,-1.021863005723583,0.5836572821025362,-0.0250359425121275,-0.0730395364697267,0.4144573329203851,0.0699171931251387,-0.100346909596895,-4.658470764001989e-05,0.0625287360551862,-0.0667048885564287,0.0041176313281829,0.4716723383236349,0.1955455795907376,-0.2277857335378375,0.0002037879907274,0.049918575469558,-0.0147153669508224,-0.0019819547274922
0,0.32,0.0087599446119877,-0.2337575477454326,1.5923340651927795,0.598602682141372,0.9060766210810126,-1.0248259044423929,0.5719135160973455,-0.0241855153840487,-0.0773374343403919,0.4136781969044846,0.0810561520928197,-0.0968910648142202,-4.658470764001989e-05,0.0890844107700255,-0.0685673688565148,0.0119385257733675,0.5356551089603694,0.1647289869009764,-0.264883092580569,0.0002037879907274,0.0499235556905067,-0.0146926885956448,-0.0019815439897529
0,0.33,0.012101087878188,-0.2334175026553432,1.598785594200977,0.601753474207762,0.9080608214964484,-1.0276917189968195,0.5571544122757491,-0.0212442751326903,-0.0885319382231256,0.4089323680394811,0.0917122903159542,-0.0885813602577681,-4.658470763999594e-05,0.118697716048261,-0.074493052054073,0.0185115981252261,0.6037227939219411,0.1344822187551619,-0.2938770410325417,0.0002037879907274,0.0499278981652838,-0.0146704152168643,-0.0019811375137818
0,0.34,0.0090473779479006,-0.2408655748524772,1.6007209174754264,0.603939984926889,0.9094000399412242,-1.02863474155047,0.5539048499495517,-0.0243686452824257,-0.0974981194591956,0.4078911786074653,0.1026678888232837,-0.0761537646586197,-4.658470763999594e-05,0.1614382578622639,-0.0724694712918342,0.0207210433115592,0.6773555233126491,0.1045899657472901,-0.3186209058284572,0.0002037879907274,0.0499331565146725,-0.014650132740423,-0.0019808902393742
0,0.35000000000000003,0.0113531314470939,-0.2445733668203126,1.604991216122559,0.6068094431606483,0.910705262606453,-1.0299646499111317,0.5445011794609405,-0.0226670124136069,-0.1107274945366121,0.4033084117875251,0.1130085092993631,-0.0625237775524354,-4.658470763999594e-05,0.203026146146054,-0.0776381382117281,0.0202552528870125,0.7515500402836783,0.0818555407859432,-0.3203440180392225,0.0002037879907274,0.0499375255286669,-0.0146300800069261,-0.0019806193988384
0,0.36,0.01151308834497511,-0.2417891509393189,1.6075380932712338,0.6091235955502936,0.9121020754596352,-1.0320889691466286,0.5287264133143471,-0.023015364769936795,-0.12175225122803207,0.398364490800872,0.12176587202390904,-0.047736093527682974,-4.658470763999594e-05,0.2377196324084147,-0.0790732777802165,0.019041717246614926,0.8214638965114333,0.06841550147421785,-0.3196610561688519,0.0002037879907274,0.0499404725905596,-0.0146116388634993,-0.0019804666329777
0,0.37,0.013988012880900869,-0.2413331497927953,1.6072177206332303,0.6120154297638041,0.9131554575280648,-1.0333914205478612,0.5171766047468007,-0.018290856115932935,-0.12688045191769745,0.39447567654601995,0.12907247600887808,-0.03900299846331704,-4.658470763999594e-05,0.27644064368724186,-0.08335679858725006,0.015595993503345193,0.8902597064718255,0.07147233318870014,-0.3196255379898985,0.0002037879907274,0.0499437122347681,-0.0145941628649948,-0.0019803465889368
0,0.38,0.0160345441713041,-0.2368872976102525,1.6128802778994644,0.6140683830687227,0.9143676673105714,-1.0353131383221126,0.4989010321974669,-0.016313413717154,-0.1356902096908692,0.3883048827747016,0.1372961717323368,-0.0317536059249724,-4.658470763999594e-05,0.3092783659186082,-0.0844764694010757,0.0187890750448634,0.949622666461361,0.0858856810265689,-0.3195176230503823,0.0002037879907274,0.0499455101057584,-0.014578405166898,-0.001980395342954
0,0.39,0.010251603998187,-0.2328951870815395,1.6093842606219186,0.6153818755339543,0.915496486950799,-1.0368765689623092,0.4835372165314512,-0.0179387904406854,-0.1322085122376837,0.385427503538209,0.1463327029392538,-0.0288816236516084,-4.658470763997268e-05,0.3395738673366751,-0.0794767581010489,0.01164403744892,1.000157149296317,0.1022747100362354,-0.3194144023026601,0.0002037879907274,0.049947017281594,-0.0145653687560573,-0.0019806560167637
0,0.4,0.0028108907615098,-0.2309747844398082,1.6061074167838565,0.6161834029802007,0.9164541856768252,-1.0377166926044514,0.4721629033498678,-0.0217208671317911,-0.1272992754788449,0.3848920898464925,0.1558353267555245,-0.027977191740263,-4.658470763997268e-05,0.3726915958780651,-0.0724343752980961,0.0031981317512778,1.0451471412262243,0.119642974248227,-0.3193156692245019,0.0002037879907274,0.0499487930110705,-0.0145545501802477,-0.0019811126665982
0,0.41000000000000003,0.0009881040192268,-0.2260095913944188,1.614517931160573,0.6167856859992636,0.9176031214287288,-1.0390635829359909,0.4539420518172379,-0.0245742939193003,-0.1357274321018252,0.3805377006784802,0.1652818271032426,-0.0247704593613553,-4.658470763997268e-05,0.4026054050424932,-0.0677230586271302,0.0058941438081192,1.0815855636430498,0.1352808932133719,-0.319219964539386,0.0002037879907274,0.0499492091745045,-0.0145443982567228,-0.0019816624306853
0,0.42,-0.0016914065788854705,-0.2235481828190938,1.6204217162071497,0.6173212017235175,0.9185693358451968,-1.0397142897980696,0.43984556266999486,-0.027392562349795972,-0.14089234130286948,0.3775566344482885,0.17276938707830794,-0.02267406372668152,-4.658470763997268e-05,0.4342714318557093,-0.06293185626174035,0.005353126606283925,1.1100688520581388,0.14750111209594985,-0.3191275929136087,0.0002037879907274,0.0499498106355947,-0.014535645300319,-0.0019823000342941
0,0.43,-0.008088777042110369,-0.2253411561940347,1.6208643129434477,0.6174327273463595,0.9192451701586284,-1.039400733661774,0.43243348944995047,-0.03385286240721167,-0.14396037921858817,0.3775238015417223,0.18139498396763204,-0.015398891951822744,-4.658470763997268e-05,0.46807439008458623,-0.05570344489483833,-0.0021016686560054584,1.1294646452327244,0.15725068760848665,-0.3190385457848023,0.0002037879907274,0.0499507397654006,-0.0145285240564489,-0.0019830436146665
0,0.44,-0.0110696467402001,-0.2221281233942738,1.624950686590751,0.6177607899477993,0.9201918943131974,-1.0400120643932913,0.416479353489926,-0.0370249202477072,-0.1501537757091937,0.3726950139089899,0.1901177304897428,-0.0091186166846123,-4.658470763997268e-05,0.4941526024583299,-0.0518411081521314,-0.0066504782208293,1.1386855714940751,0.1663715537122591,-0.3189528387698309,0.0002037879907274,0.0499496704838705,-0.0145216873985874,-0.0019837898750772
0,0.45,-0.0121573644891236,-0.2180354856881605,1.6295974134696265,0.6182653019656984,0.9211181136306014,-1.0406520392795873,0.398973787286658,-0.0380983995596643,-0.1575037513106717,0.3661493320840089,0.1984165273207556,-0.0034064817374531,-4.658470763997268e-05,0.5176916661442559,-0.0499766042608493,-0.0099204690445739,1.1387165847982184,0.1753296505259249,-0.3188704940028647,0.0002037879907274,0.0499476654505381,-0.0145152357653244,-0.0019845237004938
0,0.46,-0.0132006376800651,-0.2155596307496244,1.6323110833557344,0.6188111152115575,0.9218648334052502,-1.0408522411172605,0.383815487796032,-0.0384177208131835,-0.1623318748066867,0.3595546962089306,0.2043112036383898,0.0023258866573916,-4.65847076399504e-05,0.5408255135868177,-0.0488633332611559,-0.0147034823801957,1.1295521104091746,0.1831395456621238,-0.3187915263133515,0.0002037879907274,0.0499460799627537,-0.0145099984340471,-0.0019853193581347
0,0.47000000000000003,-0.0143919273155263,-0.2130254006107342,1.6356931133834771,0.6191492415964782,0.9225298068415078,-1.0409925756646154,0.3679558216399083,-0.0389410571774055,-0.1674440482536126,0.35194321389715,0.2099102316993673,0.0076105927125661,-4.65847076399504e-05,0.5613901084688474,-0.0474492809984509,-0.0191167498618803,1.1114346025050983,0.1893416109668433,-0.3187159057763552,0.0002037879907274,0.0499435680784594,-0.0145065834615482,-0.0019863342411528
